2282,Peter Clark
2283,Debarghya Ghoshdastidar
2284,Joshua Goodman
2285,Motoaki Kawanabe
2286,Xindong Wu
2287,Danilo Jimenez Rezende
2288,Quoc Trung Tran
2289,Mitch Cherniack
2290,Yves Chiaramella
2291,Hoong Chuin Lau
2292,Hongteng Xu
2293,Aron Culotta
2294,Imed Zitouni
2295,Khashayar Rohanimanesh
2296,Qiong Luo
2297,Aviv Zohar
2298,Bo Liu
2299,Kia-Fock Loe
2300,Grigorios Loukides
2301,Peter Szolovits
2302,Ying Liu
2303,Hae-Chang Rim
2304,Markus Pilman
2305,Hongyan Jing
2306,Walter Hamscher
2307,Xin Gao
2308,Sherif Sakr
2309,Aaditya Ramdas
2310,Bernhard Pfahringer
2311,Xinbo Gao
2312,D. Sculley
2313,Munindar P. Singh
2314,Benoît Dageville
2315,Sudarshan S. Chawathe
2316,Kevin Y. Yip
2317,Barnabás Póczos
2318,Wenye Li
2319,D. Sivakumar
2320,DeLiang L. Wang
2321,Honglei Zhuang
2322,Kihyuk Sohn
2323,George Tsatsaronis
2324,Dmitry Lagun
2325,Na Dai
2326,Yuanyuan Tian
2327,Sanjay Agrawal
2328,Karthik Raman
2329,Youngjoong Ko
2330,Anton van den Hengel
2331,Muralidhar Krishnaprasad
2332,Paul B. Kantor
2333,Daan Odijk
2334,Zheng Wang 0010
2335,XuanLong Nguyen
2336,Philip Bohannon
2337,Fernando Pérez-Cruz
2338,Yoshinobu Kawahara
2339,Chih-Hua Tai
2340,Chun Tang
2341,Jintao Li
2342,Andrea Calì
2343,Son Thanh To
2344,Aurélien Bellet
2345,Alan J. Demers
2346,Petri Myllymäki
2347,Adam Coates
2348,Carlos Diuk
2349,Laurent Itti
2350,Yu-Xiang Wang
2351,Nicola Ferro
2352,Lilian Harada
2353,Aaron Sloman
2354,Li Zheng
2355,David Sarne
2356,Ido Dagan
2357,Markus M. Breunig
2358,Mauricio Marín
2359,Chris Buckley
2360,Amir Globerson
2361,Wendy G. Lehnert
2362,Jae-Gil Lee
2363,Marcello Pelillo
2364,Eyke Hüllermeier
2365,Tony Veale
2366,Richard C. Wang
2367,Bettina Kemme
2368,Yijun Sun
2369,Behzad Golshan
2370,Ambuj K. Singh
2371,Susanne Biundo
2372,Jinhui Xu
2373,Kenji Araki
2374,Yun Fu
2375,Chunheng Wang
2376,Sheng Huang
2377,Benjamin Recht
2378,Jef Wijsen
2379,Takafumi Kanamori
2380,Kilian Q. Weinberger
2381,Duen Horng Chau
2382,Cheng Yang
2383,Jialie Shen
2384,Peder A. Olsen
2385,Tiejun Zhao
2386,Josiane Mothe
2387,Arnab Nandi
2388,Bob Price
2389,Aaron Hertzmann
2390,Jason Tsong-Li Wang
2391,Xu Chen
2392,Guillermo Ricardo Simari
2393,Rubi Boim
2394,Jack Mostow
2395,Xueqing Gong
2396,Nick Cercone
2397,Simon Kasif
2398,Suzan Verberne
2399,Harald Schöning
2400,Xia Hu
2401,Fabio Vitale
2402,Senqiang Zhou
2403,Mostafa Keikha
2404,Mark Craven
2405,Marc Denecker
2406,David R. Musicant
2407,Mahesan Niranjan
2408,Jaakko Peltonen
2409,Fabrizio Angiulli
2410,Ninghui Li
2411,Sunju Park
2412,Dennis McLeod
2413,Marcelo Mendoza
2414,Patrick Haffner
2415,Djellel Eddine Difallah
2416,Sharon Goldwater
2417,Banu Özden
2418,N. S. Sridharan
2419,Jun Zhao 0001
2420,Masatoshi Yoshikawa
2421,Michael K. Ng
2422,Ke Sun
2423,Haizhou Li
2424,Nicole Immorlica
2425,Ciya Liao
2426,Arbee L. P. Chen
2427,Barry O'Sullivan
2428,Yuxin Peng
2429,Xiangnan Kong
2430,Rina Panigrahy
2431,Honglei Guo
2432,Joshua Spiegel
2433,Ehud Gudes
2434,Dipanjan Chakraborty 0001
2435,Luis Gravano
2436,Jian Hu
2437,Xiaoling Wang
2438,Dongryeol Lee
2439,John Blitzer
2440,Bin Wang
2441,Leonid Peshkin
2442,Andrew Hickl
2443,Shaul Markovitch
2444,Niket Tandon
2445,Mianwei Zhou
2446,Qin Zhang
2447,Nagaraj Kota
2448,Gregory Cobena
2449,Bo Long
2450,Vikas Arora
2451,Rebecca Hwa
2452,John M. Winn
2453,James M. Coughlan
2454,Andrew Turpin
2455,Shuyang Lin
2456,Xiaohui Xie
2457,John Yen
2458,Carsten Binnig
2459,Praneeth Netrapalli
2460,Rong Zhou 0001
2461,Sandip Sen
2462,Rocco A. Servedio
2463,Tim Weninger
2464,Brian R. Gaines
2465,Li Shang
2466,Iadh Ounis
2467,Roger Levy
2468,Bhavani M. Thuraisingham
2469,Hanghang Tong
2470,Binbin Lin
2471,Arjun Mukherjee
2472,Anastasia Ailamaki
2473,Michael A. Bender
2474,Aleksandr Chuklin
2475,Ira Assent
2476,Jun Zhu
2477,Yuexian Hou
2478,Bishwaranjan Bhattacharjee
2479,Gang Wang
2480,Tsuyoshi Idé
2481,Marco Patella
2482,Marc E. Maier
2483,Anthony J. Bonner
2484,Hideo Joho
2485,Tessa A. Lau
2486,Philippe Jégou
2487,Zhuang Wang
2488,Longbing Cao
2489,Toru Ishida
2490,Chengkai Li
2491,Robert C. Williamson
2492,Masashi Toyoda
2493,Alban Grastien
2494,Ralf Hartmut Güting
2495,W. Scott Spangler
2496,Mohammad Taha Bahadori
2497,Manish Bhide
2498,Jie Peng
2499,Krysta Marie Svore
2500,Xiaopeng Xi
2501,Leonard Uhr
2502,Xingzhi Sun
2503,Li Zhang 0007
2504,Yue Cao
2505,Vo Ngoc Anh
2506,Jae Hee Lee
2507,Noa Agmon
2508,Yan Zhang
2509,Jon Doyle
2510,Ece Kamar
2511,Mayur Datar
2512,Bin Wu
2513,Dinesh Manocha
2514,XiaoJian Wu
2515,Henry A. Kautz
2516,Jingrui He
2517,Amit Marathe
2518,Wu-Jun Li
2519,Carmel Domshlak
2520,Daniel J. Navarro
2521,James Bowen
2522,Juanzi Li
2523,Lilyana Mihalkova
2524,Chia-Jung Lee
2525,Yiqiu Han
2526,Chuancong Gao
2527,Shirui Pan
2528,Gene Golovchinsky
2529,Vadim Bulitko
2530,Kalervo Järvelin
2531,Mayank Bawa
2532,Liefeng Bo
2533,Chi-Chao Chang
2534,Malú Castellanos
2535,Xinwang Liu
2536,Steven F. Roth
2537,Lotfi Lakhal
2538,Aleksander Kolcz
2539,Xiang Cheng
2540,François Schwarzentruber
2541,Lukás Chrpa
2542,Stijn Viaene
2543,Anton Leuski
2544,Amr El Abbadi
2545,John L. Bresina
2546,Ramesh Natarajan
2547,Arunava Banerjee
2548,Janet L. Wiener
2549,Atsushi Fujii
2550,Gillian Dobbie
2551,Deepak Agarwal
2552,Arthur Guez
2553,Weishan Dong
2554,William R. Swartout
2555,Sheng Gao
2556,Dimitris Sacharidis
2557,Laveen N. Kanal
2558,Jun'ichi Tatemura
2559,Daoqiang Zhang
2560,Brian Williams
2561,Andrew Zisserman
2562,Maguelonne Teisseire
2563,Bhuvan Bamba
2564,Fusun Yaman
2565,Takao Miura
2566,Thomas L. Dean
2567,William R. Hersh
2568,Allen R. Hanson
2569,Luiz Tucherman
2570,Thomas P. Minka
2571,Zongyang Ma
2572,Erich J. Neuhold
2573,K. Selçuk Candan
2574,Michael Kass
2575,Jan M. Zytkow
2576,Anastasios Gounaris
2577,Xiaotong Zhang
2578,Hongrae Lee
2579,Abhimanyu Lad
2580,Daniel A. Keim
2581,Elias Bareinboim
2582,Bruno Defude
2583,Weiru Liu
2584,Jonathan Baxter
2585,Kostas Stefanidis
2586,Karen Pinel-Sauvagnat
2587,Joel L. Wolf
2588,Cynthia Breazeal
2589,Jonathan D. Cohen
2590,Alex Thomo
2591,Mikhail Bilenko
2592,Raz Lin
2593,Cai-Nicolas Ziegler
2594,Michael Gamon
2595,Zhenguo Li
2596,Bin Cao
2597,Edwina L. Rissland
2598,Yan-Ming Zhang
2599,Peifeng Yin
2600,Srinivas Bangalore
2601,Feng Yu
2602,Le Song
2603,Zhumin Chen
2604,Sham Kakade
2605,Guo-Zheng Sun
2606,Shyam Boriah
2607,Martin H. C. Law
2608,Gang Chen 0001
2609,Michael Armbrust
2610,Ming Shao
2611,Anastasios Tombros
2612,Henk M. Blanken
2613,Ying Liu 0001
2614,Roger Zimmermann
2615,Ellen Riloff
2616,Jing Gao
2617,Xuegang Hu
2618,Arnaud Soulet
2619,Toni Urpí
2620,Monojit Choudhury
2621,Bruce A. Shapiro
2622,Jianneng Cao
2623,Gholamreza Haffari
2624,Özgür Simsek
2625,Amol Ghoting
2626,Donovan A. Schneider
2627,Michail Vlachos
2628,David Maxwell
2629,Daniel M. Dias
2630,Yair Weiss
2631,Hady Wirawan Lauw
2632,Thanawin Rakthanmanon
2633,Fernando Vélez
2634,Daniel L. Ruderman
2635,Nitin Jindal
2636,Fei Wang
2637,Ricardo A. Baeza-Yates
2638,Christophe de Maindreville
2639,Ju Fan
2640,Yexiang Xue
2641,Carmem S. Hara
2642,Michal Valko
2643,Badrish Chandramouli
2644,Jorge A. Baier
2645,Christian R. Shelton
2646,Luis Fariñas del Cerro
2647,Yiling Chen
2648,Martin Gaedke
2649,Vladimir Lifschitz
2650,Irini Fundulaki
2651,Oisín Boydell
2652,Suresh Venkatasubramanian
2653,Francesca Toni
2654,Liviu Badea
2655,Jian Huang
2656,Mario A. López
2657,Martha Stone Palmer
2658,Stephan Günnemann
2659,Benjamin Reed
2660,Anupam Joshi
2661,Nagiza F. Samatova
2662,Tsutomu Hirao
2663,Yannis Velegrakis
2664,Kari-Jouko Räihä
2665,Stéphane Canu
2666,Marc-Allen Cartright
2667,Carla E. Brodley
2668,Pascal Van Hentenryck
2669,Luyi Mo
2670,Joemon M. Jose
2671,Anirban Mahanti
2672,Charalampos E. Tsourakakis
2673,Kristina Toutanova
2674,Wenfei Fan
2675,Robert L. Grossman
2676,Stefan Siersdorfer
2677,Haofen Wang
2678,Giorgos Stoilos
2679,Chris Drummond
2680,Balakrishna R. Iyer
2681,Anthony Kosky
2682,Richi Nayak
2683,Senjuti Basu Roy
2684,Liyun Ru
2685,Thomas Brinkhoff
2686,Xiaodan Song
2687,Jiying Wang
2688,Howard Hua Yang
2689,Kathleen McKeown
2690,David B. Leake
2691,Meikel Poess
2692,Jasper Snoek
2693,Eren Manavoglu
2694,J. Eliot B. Moss
2695,Piotr Indyk
2696,Markus Schedl
2697,Vinay K. Chaudhri
2698,Chang-Hung Lee
2699,Xiaokang Yang
2700,José Hernández-Orallo
2701,Minh Binh Do
2702,Zhiting Hu
2703,Sunita Sarawagi
2704,Cyrill Stachniss
2705,Ilaria Bordino
2706,Aurelie C. Lozano
2707,Zhenhui Li
2708,Sargur N. Srihari
2709,Tomoyuki Uchida
2710,Martin Rajman
2711,Zhili Guo
2712,Brad Adelberg
2713,Takeshi Fukuda
2714,Akifumi Makinouchi
2715,Zhihua Zhang
2716,Munir Cochinwala
2717,Xin Huang
2718,Fangbo Tao
2719,Maksims Volkovs
2720,Philippe Mulhem
2721,Yanping Xiang
2722,Jiang Bian
2723,Sudeshna Sarkar
2724,Yves Schabes
2725,Shinjae Yoo
2726,Nicole Bidoit
2727,Peter Buneman
2728,Man Leung Wong
2729,Moninder Singh
2730,Thomas J. Walsh
2731,Igor Kononenko
2732,Paul W. Munro
2733,Elena Demidova
2734,Anil Kumar S. Vullikanti
2735,Dantong Yu
2736,Pauli Miettinen
2737,Tom Schaul
2738,Robert F. Simmons
2739,Yan Chen
2740,Alexander Brodsky
2741,Murray Shanahan
2742,Hans Uszkoreit
2743,Kokichi Tanaka
2744,Sara A. Solla
2745,Lars Schmidt-Thieme
2746,Kevin S. McCurley
2747,Jagannathan Srinivasan
2748,Anthony Tomasic
2749,Gengxin Miao
2750,Jerry R. Hobbs
2751,Jingu Kim
2752,Eytan Ruppin
2753,Fabian M. Suchanek
2754,Sven Seuken
2755,Pieter Abbeel
2756,Özgür Ulusoy
2757,Dongxiao He
2758,Stefan Rüping
2759,Samuel Madden
2760,George Kollios
2761,Rada Chirkova
2762,Azadeh Shakery
2763,Sihong Xie
2764,Laks V. S. Lakshmanan
2765,Mehdi Kaytoue
2766,Thang N. Dinh
2767,Peter Auer
2768,Steven W. Norton
2769,Yunyao Li
2770,Kaile Su
2771,Jihong Guan
2772,Shimon Ullman
2773,Carl Hewitt
2774,Daniel Bryce
2775,Qing Li
2776,Sebastian Ordyniak
2777,Yi Liu
2778,Michael P. Holmes
2779,Jun Guo
2780,Lisi Chen
2781,Fusheng Wang
2782,Yannis Vassiliou
2783,Piotr Faliszewski
2784,Franz Färber
2785,Sven Koenig
2786,John D. Lafferty
2787,Jugal K. Kalita
2788,John W. Fisher III
2789,Philip A. Bernstein
2790,Yaoliang Yu
2791,Atsuhiro Takasu
2792,David McArthur
2793,Alexandru Niculescu-Mizil
2794,Tomi Silander
2795,Morgan Harvey
2796,Cynthia Rudin
2797,Guy Lebanon
2798,Yuan Qi
2799,Suvrit Sra
2800,Jingdong Wang
2801,Yigal Arens
2802,Hao Yang
2803,Wojciech Ziarko
2804,Hitoshi Iida
2805,Terran Lane
2806,Xuelong Li
2807,Reid G. Simmons
2808,E. K. Park
2809,P. Sreenivasa Kumar
2810,Jack Minker
2811,Le Gruenwald
2812,Nick G. Duffield
2813,John McPherson
2814,Jörg Sander
2815,Martha W. Evens
2816,John Dunnion
2817,Qinghua Zheng
2818,Amihai Motro
2819,Bin Bi
2820,Nish Parikh
2821,João Marques-Silva
2822,Anastassia Ailamaki
2823,Yixin Chen
2824,Chavalit Likitvivatanavong
2825,Duc-Son Pham
2826,David Wingate
2827,Yoshiharu Ishikawa
2828,Vasudeva Varma
2829,William O'Connell
2830,Georgios Theocharous
2831,Amanda Stent
2832,Michael E. Tipping
2833,Shoushan Li
2834,Nguyen Quoc Viet Hung
2835,Shaoxu Song
2836,Peter B. Ladkin
2837,Olivier Pietquin
2838,Xianpei Han
2839,Weng-Keen Wong
2840,Gianmarco De Francisci Morales
2841,Felix A. Fischer
2842,Tim Miller
2843,Xiaoming Zheng
2844,Karen Sparck Jones
2845,Peter Friedland
2846,Chun-Nan Hsu
2847,Limsoon Wong
2848,Xike Xie
2849,Bruce G. Lindsay 0001
2850,Boleslaw K. Szymanski
2851,Meng Wang
2852,Michael J. Franklin
2853,Kun Liu
2854,Thomas O. Binford
2855,Rajesh Bordawekar
2856,Michael R. Berthold
2857,Federico Heras
2858,Tim Finin
2859,Damien Lefortier
2860,Ariadna Quattoni
2861,Georg Lausen
2862,Michael Fink
2863,Ada Wai-Chee Fu
2864,Rajeev Gupta
2865,Yuchang Lu
2866,Fritz Wysotzki
2867,Makoto Onizuka
2868,Benyu Zhang
2869,Seema Sundara
2870,Gerhard Neumann
2871,George Eadon
2872,David W. Aha
2873,Jiewen Huang
2874,Mehryar Mohri
2875,Zohar Shay Karnin
2876,Jian Su
2877,Naoki Abe
2878,Olivier Buffet
2879,Collin Jackson
2880,Cane Wing-ki Leung
2881,Yongdong Zhang
2882,Roberto Trasarti
2883,Michele Banko
2884,Dmitri V. Kalashnikov
2885,Anna Shtok
2886,Wei Zhang
2887,Chengqi Zhang
2888,Adnan Darwiche
2889,Mark E. Stickel
2890,Shaoping Ma
2891,Martin Pfeifle
2892,Yiming Ying
2893,Peter B. Golbus
2894,Ting Yuan
2895,Matthias Hagen
2896,Christel Vrain
2897,Daniel Sheldon
2898,Bin Jiang
2899,Hal Daumé III
2900,John A. Tomlin
2901,Kôiti Hasida
2902,Sakti P. Ghosh
2903,Xiaolong Wang
2904,Rüdiger Wirth
2905,Michael Dahlin
2906,Stephanie J. Cammarata
2907,Steffen Grünewälder
2908,Robert Krovetz
2909,Ming Zhou
2910,Nicola Muscettola
2911,Songbo Tan
2912,Stefan Berchtold
2913,Stavros Papadopoulos
2914,David J. Fleet
2915,Richard C. T. Lee
2916,Bo Zhang
2917,Neil Yorke-Smith
2918,Zhiyong Shen
2919,Giorgio Ghelli
2920,Yasemin Altun
2921,Hossein Vahabi
2922,Kia Makki
2923,Tai Sing Lee
2924,Bao-Gang Hu
2925,Stephan Schiffel
2926,Yun Xiong
2927,Suh-Yin Lee
2928,Utku Irmak
2929,Makoto Iwayama
2930,A. Kumaran
2931,Sen Su
2932,Shima Gerani
2933,Pabitra Mitra
2934,Changsung Kang
2935,Ivan Bratko
2936,Zhisheng Huang
2937,Won Suk Lee
2938,Marian Stewart Bartlett
2939,Manuel Gomez-Rodriguez
2940,Sanjay Chawla
2941,Konstantinos Blekas
2942,Ashok N. Srivastava
2943,Ilya Markov
2944,Takeo Kanade
2945,Claude Delobel
2946,Moshe Fresko
2947,Philip K. Chan
2948,Adele E. Howe
2949,Dennis Fetterly
2950,Dimitrios Georgakopoulos
2951,Zonghuan Wu
2952,Takeshi Yamada
2953,Felipe Cariño
2954,David Buttler
2955,David Harel
2956,Emily B. Fox
2957,Florence d'Alché-Buc
2958,David M. Blei
2959,Robert Balzer
2960,Tanmoy Chakraborty 0002
2961,Chenguang Zhu
2962,Barzan Mozafari
2963,Geoffrey E. Hinton
2964,Marco Cristo
2965,Haipeng Luo
2966,Thorsten Joachims
2967,Torsten Schaub
2968,Jeffrey Jestes
2969,Mark Klein
2970,Nicola Stokes
2971,Jean-Pierre Cheiney
2972,Stewart Whiting
2973,Elliot Soloway
2974,Ariel Felner
2975,Henrik Grosskreutz
2976,Paulo Braz Golgher
2977,Xin Wang 0010
2978,Rainer Unland
2979,Ravi Kothari
2980,Jian Li
2981,Sheldon J. Finkelstein
2982,Fangtao Li
2983,Takuya Maekawa
2984,James Shaw
2985,Utkarsh Srivastava
2986,Kaushik Chakrabarti
2987,Jack D. Cowan
2988,Nicolas Usunier
2989,Matthias Renz
2990,Kevin Small
2991,Marlon Dumas
2992,Haoqi Zhang
2993,Sean Gerrish
2994,Maria Polukarov
2995,Dong Zhou
2996,Vram Kouramajian
2997,Roderic A. Grupen
2998,Saher Esmeir
2999,Christian Jacquemin
3000,Rebecca N. Wright
3001,Nahum Shimkin
3002,Alessandro Bozzon
3003,Victor Gabillon
3004,Yuanyuan Liu
3005,Dorota Glowacka
3006,Cécile Paris
3007,Ulrike Sattler
3008,Feiping Nie
3009,Tolga Urhan
3010,David Saad
3011,Reid G. Smith
3012,Harald Steck
3013,Philip S. Yu
3014,Hermann Kaindl
3015,James Fogarty
3016,Nir Friedman
3017,Sylvie Thiébaux
3018,Roberto De Virgilio
3019,Christian Böhm
3020,Brian Dalessandro
3021,Joydeep Ghosh
3022,Rohan A. Baxter
3023,J. Zico Kolter
3024,Alfons Kemper
3025,Keith van Rijsbergen
3026,Charles K. Nicholas
3027,Ioana Manolescu
3028,André Hernich
3029,Mingyu Fan
3030,Ingemar J. Cox
3031,Hua Li
3032,Ahmed Hefny
3033,Saeed Amizadeh
3034,Berthier A. Ribeiro-Neto
3035,Yangqing Jia
3036,Ramon López de Mántaras
3037,Michel Verleysen
3038,KyungHyun Cho
3039,Chee Yong Chan
3040,Anoop Sarkar
3041,Hua Lu
3042,Alexander M. Fraser
3043,Abdallah Saffidine
3044,Sebastian Gerwinn
3045,Jeff LeFevre
3046,Peter Struss
3047,Jongwuk Lee
3048,Djoerd Hiemstra
3049,Fabiano Belém
3050,Chuan Shi
3051,Rómer Rosales
3052,David Hsu
3053,Joel Oren
3054,Octavian Udrea
3055,Alexander Shleyfman
3056,Paul Smolensky
3057,Marijn Koolen
3058,Charles Kemp
3059,Massimo Melucci
3060,Rosie Jones
3061,Jens Claßen
3062,Ben Kao
3063,Bing Zhao
3064,Dimitris S. Papailiopoulos
3065,Konstantin Kutzkov
3066,Nicholas Kushmerick
3067,Petko Bakalov
3068,Bogdan Alexe
3069,Hans J. Berliner
3070,Joachim Hammer
3071,Hsinchun Chen
3072,Yee Whye Teh
3073,Eero Sormunen
3074,Guy Lever
3075,Jay M. Tenenbaum
3076,Lars Kulik
3077,Soumya Ray
3078,Chun Zhang
3079,Fabrice Clérot
3080,Pranjal Awasthi
3081,Sumit Basu
3082,Xiaoqian Jiang
3083,Ah Chung Tsoi
3084,Juan M. Fernández-Luna
3085,Craig Saunders
3086,Kenichi Kurihara
3087,Sanjaya Addanki
3088,Henning Köhler
3089,Zenglin Xu
3090,Wei Bian
3091,Ratko Orlandic
3092,Rebecca A. Hutchinson
3093,Winfried Lamersdorf
3094,Xiaohua Zhou
3095,Arun N. Swami
3096,Terry R. Payne
3097,Xiaoli Fern
3098,Amit Anil Nanavati
3099,Giuseppe Pelagatti
3100,Julia Hockenmaier
3101,Norman May
3102,Hongfei Lin
3103,Dengfeng Gao
3104,Krikamol Muandet
3105,Yiping Ke
3106,Filip Radlinski
3107,Sushil Jajodia
3108,Nesime Tatbul
3109,Jia Xu
3110,Sanghyun Park
3111,Ali Farhadi
3112,J. Gregory Trafton
3113,Mirco Nanni
3114,Milos Radovanovic
3115,Sarvnaz Karimi
3116,Carlo Curino
3117,Andreas S. Weigend
3118,Adam Kalai
3119,Stefan Büttcher
3120,Weizhu Chen
3121,David B. Dunson
3122,Neil Shah
3123,Bolong Zheng
3124,Sourav S. Bhowmick
3125,Marie-Christine Rousset
3126,Claire Grover
3127,Manish Singh
3128,Masato Okada
3129,Mohammad Alrifai
3130,My T. Thai
3131,Srikanta Tirthapura
3132,Wentao Wu
3133,Mark D. Reid
3134,Maria Luisa Bonet
3135,Mahesh V. Joshi
3136,Carlos Guestrin
3137,Panagiotis G. Ipeirotis
3138,Bernhard Nebel
3139,Balaraman Ravindran
3140,Samuel Ieong
3141,Guandong Xu
3142,Kun Bai
3143,Fatma Özcan
3144,Yongluan Zhou
3145,Yuchen Zhang
3146,Sudipto Guha
3147,Nathanael Chambers
3148,Hui Yang 0001
3149,Mohan S. Kankanhalli
3150,Ali Jalali
3151,Shipeng Yu
3152,Edward Hung
3153,Daisuke Hatano
3154,Charles A. Micchelli
3155,Javier Parapar
3156,Jie Wang
3157,Lijun Zhang 0005
3158,Tianqi Chen
3159,Zhicheng Dou
3160,Gianluca Bontempi
3161,Russell Greiner
3162,Douglas B. Moran
3163,Rong-Hua Li
3164,John F. Horty
3165,Noah D. Goodman
3166,Lawrence B. Holder
3167,Immanuel Trummer
3168,Thomas Kissinger
3169,Raman Chandrasekar
3170,Liwei Wang
3171,Erietta Liarou
3172,Yunhe Pan
3173,Pavel Berkhin
3174,Peter Scheuermann
3175,Michael T. Cox
3176,Michael Schrefl
3177,Andreas Pieris
3178,Yan Jia
3179,Tim Oates
3180,Nicolas Kourtellis
3181,Shlomo Argamon
3182,Francesco Orabona
3183,Odalric-Ambrym Maillard
3184,Val Tannen
3185,Cristian Sminchisescu
3186,Deepak Rajan
3187,Hassan H. Malik
3188,Philippe Bonnet
3189,Alfredo Gabaldon
3190,Marc'Aurelio Ranzato
3191,Kari Torkkola
3192,Sethuraman Panchanathan
3193,Ying Zhang
3194,Jérôme Lang
3195,Bartlett W. Mel
3196,Michel Scholl
3197,Mark A. Hall
3198,Jaesik Choi
3199,Hsiao-Wuen Hon
3200,M. Muralikrishna
3201,Chen Li 0001
3202,Boris Konev
3203,Tirthankar Lahiri
3204,Pierre Genevès
3205,Koji Tsuda
3206,Christos Tryfonopoulos
3207,Jitendra Ajmera
3208,Taneli Mielikäinen
3209,Dehong Gao
3210,Christian A. Lang
3211,Lucian Popa
3212,Jun Zhang
3213,John Mark Agosta
3214,David Cohn
3215,Varun Kanade
3216,Eduard C. Dragut
3217,C. Seshadhri
3218,Xuanjing Huang
3219,Guoliang Li
3220,Yingyu Liang
3221,Jianqiang Shen
3222,Feng Zhao
3223,Ralf Schoknecht
3224,Henrique Andrade
3225,Barna Saha
3226,Animashree Anandkumar
3227,Peter Lyngbæk
3228,Michal Feldman
3229,Bo An
3230,Michael D. Moffitt
3231,Stratis Viglas
3232,Tong Xu
3233,Anne Schuth
3234,Richard S. Sutton
3235,Élisa Fromont
3236,Chi-Hung Chi
3237,Nikos Mamoulis
3238,Xueqi Cheng
3239,Eliezer Levy
3240,John E. Hopcroft
3241,Ricard Gavaldà
3242,Dimitris Samaras
3243,J. Ross Quinlan
3244,James MacGlashan
3245,Ian Horswill
3246,Randy H. Katz
3247,André Elisseeff
3248,Manoranjan Dash
3249,Taku Kudo
3250,Ashwin Ram
3251,Yinghui Wu
3252,Aaron C. Courville
3253,William DuMouchel
3254,Raymond Y. K. Lau
3255,Wray L. Buntine
3256,Chandan K. Reddy
3257,Svetlozar Nestorov
3258,Gabriel Curio
3259,Yaacov Choueka
3260,Masayuki Numao
3261,Sebastian Nowozin
3262,Deyi Li
3263,Robert J. Bobrow
3264,Vinayak R. Borkar
3265,Huayu Wu
3266,Djemel Ziou
3267,Jun Wang 0006
3268,Xiuzhen Zhang
3269,Stephen Fox
3270,Jeremy Kubica
3271,Matthew J. Rattigan
3272,Serge Gaspers
3273,Ronald Fagin
3274,Roberto Zicari
3275,Bogdan Cautis
3276,Xiaohui Yu
3277,Jieping Ye
3278,Qing Wang
3279,Xi Li
3280,Siyuan Liu
3281,Umeshwar Dayal
3282,Sergey M. Plis
3283,Roi Blanco
3284,Razvan C. Bunescu
3285,Stuart M. Shieber
3286,Einoshin Suzuki
3287,Albert Bifet
3288,David Grangier
3289,Bonnie L. Webber
3290,Richard T. Snodgrass
3291,David Silver
3292,Mingrui Wu
3293,Ashish Sabharwal
3294,Antti Ukkonen
3295,Matthias Bethge
3296,Manos Tsagkias
3297,Tyson Condie
3298,Frank Leymann
3299,Sebastian Stein
3300,J. Andrew Bagnell
3301,Marco Wiering
3302,James D. Keeler
3303,Hongzhi Yin
3304,Yuko Sakurai
3305,Marcel Kutsch
3306,Devdatt P. Dubhashi
3307,Roger King
3308,Jianke Zhu
3309,Amy L. Lansky
3310,James M. Bower
3311,Shiming Xiang
3312,Vit Niennattrakul
3313,Werner Emde
3314,Sanda M. Harabagiu
3315,Xiaojie Yuan
3316,Bugra Gedik
3317,Marwan A. Jabri
3318,Johannes Gehrke
3319,Boris Glavic
3320,Amar Shah
3321,Frans Coenen
3322,Min Yang
3323,Juan L. Reutter
3324,Alice H. Oh
3325,Mingxi Wu
3326,Michael Katz 0001
3327,Feifei Li 0001
3328,Shu Tao
3329,Sepandar D. Kamvar
3330,Vasin Punyakanok
3331,Yoav Shoham
3332,Ravi Palla
3333,Rui Zhang 0003
3334,Anand Ranganathan
3335,Felix Naumann
3336,Zhenming Liu
3337,Keke Cai
3338,Hans-Jörg Schek
3339,Kent Wittenburg
3340,José Bento
3341,Lihong Li
3342,Toby J. Teorey
3343,Paolo Missier
3344,Liang Pang
3345,Peter Willett 0002
3346,Peter Muth
3347,Fei Wang 0001
3348,Peter Z. Revesz
3349,Dijun Luo
3350,Goetz Graefe
3351,Daniel Jurafsky
3352,Frank Manola
3353,Erik Talvitie
3354,Hao Zhang 0010
3355,Paolo Papotti
3356,Ying Lu
3357,Donald S. Fussell
3358,Bo Zhou
3359,Sergio Flesca
3360,David W. Embley
3361,Ying Li
3362,John Gaschnig
3363,Siwei Lyu
3364,Wei-Ying Ma
3365,Caroline M. Eastman
3366,Zhongfei Zhang
3367,Walter Daelemans
3368,Stefan Borgwardt
3369,Svein-Olaf Hvasshovd
3370,Kurt Driessens
3371,Debprakash Patnaik
3372,Salvatore Raunich
3373,Ulf Brefeld
3374,Qing He
3375,Andrew S. Fast
3376,Vasant Dhar
3377,Patrik Haslum
3378,Ahmed Hassan Awadallah
3379,Hetal Thakkar
3380,Mehmet A. Orgun
3381,Tobias Mühlbauer
3382,Rens Bod
3383,Kristin Tufte
3384,Chengwen Liu
3385,Panagiotis Papadimitriou 0002
3386,Jack A. Orenstein
3387,David C. Anastasiu
3388,Di Yang
3389,Martin Potthast
3390,John Thangarajah
3391,Tanveer A. Faruquie
3392,Rodrygo L. T. Santos
3393,Huan Liu
